col1,col2,F606W,F814W,col5
797.612,3295.426,27.867,27.076,1
874.759,3465.699,26.712,26.026,1
888.311,3453.145,25.354,24.785,1
912.432,3414.995,30.411,29.522,1
978.813,3255.275,28.128,27.195,1
1142.556,3466.155,25.849,25.308,1
1191.997,3259.686,28.145,27.29,1
1229.393,3449.543,27.115,26.426,1
1239.37,3245.121,24.894,24.364,1
1307.059,3253.896,28.574,27.701,1
1296.919,3308.772,26.309,25.722,1
1362.117,3239.401,26.927,26.245,1
1370.58,3371.653,26.781,26.093,1
1509.712,3254.349,27.94,27.093,1
1549.775,3403.632,25.774,25.26,1
1587.034,3315.078,27.879,26.966,1
1685.549,3318.365,27.404,26.467,1
1681.665,3448.306,25.212,24.711,1
1710.111,3439.964,21.15,20.384,1
1862.034,3351.433,26.372,25.704,1
1841.451,3451.688,26.553,25.97,1
1911.215,3251.346,25.292,24.805,1
1904.889,3419.204,28.171,27.069,1
1926.614,3400.72,21.186,20.408,1
1955.758,3285.305,24.495,21.192,1
2083.174,3475.29,26.113,25.563,1
2139.943,3374.041,27.019,26.325,1
2178.859,3304.516,25.676,25.068,1
2164.742,3364.498,28.401,27.577,1
2190.609,3311.232,24.856,24.351,1
2361.002,3438.696,27.66,26.879,1
2509.677,3285.23,27.089,26.437,1
2518.414,3242.793,24.227,23.725,1
2545.76,3294.463,26.833,26.141,1
2552.704,3309.76,26.2,25.607,1
2630.414,3460.739,25.645,25.032,1
2653.907,3247.716,27.88,27.062,1
2687.48,3391.629,34.127,30.703,1
2694.827,3459.323,26.236,25.661,1
2861.762,3264.252,25.482,23.968,1
2838.806,3354.057,26.566,25.849,1
2852.271,3347.843,26.742,26.07,1
2884.867,3251.937,28.445,27.485,1
2891.55,3426.948,27.486,26.576,1
2920.471,3486.328,28.589,27.734,1
2939.69,3296.123,28.18,27.5,1
2986.824,3402.118,28.17,27.249,1
3083.985,3321.978,26.102,25.533,1
3079.671,3441.615,27.522,26.729,1
3107.206,3390.061,25.014,23.758,1
3182.281,3312.808,23.258,22.598,1
3187.169,3254.644,28.392,27.368,1
3206.302,3459.024,25.434,24.809,1
3281.699,3388.078,25.394,24.889,1
3312.611,3297.847,27.501,26.762,1
3347.075,3347.443,22.322,20.419,1
3400.986,3350.063,26.803,26.125,1
3526.611,3444.62,28.499,27.64,1
3561.206,3425.271,25.529,24.936,1
3577.329,3444.34,27.094,26.388,1
3682.475,3447.412,25.214,24.698,1
3797.845,3350.697,27.564,24.923,1
3924.98,3308.384,28.529,27.589,1
3950.194,3333.929,30.027,33.079,1
3982.32,3253.075,25.941,25.409,1
4071.326,3308.33,30.817,29.888,1
4070.178,3440.482,34.208,29.599,1
195.503,3644.686,25.032,24.509,1
257.036,3525.255,25.043,24.514,1
290.212,3680.568,26.903,26.208,1
358.489,3724.921,22.55,21.367,1
460.52,3538.291,24.1,23.545,1
544.457,3679.214,25.925,25.46,1
613.873,3499.511,27.423,26.693,1
623.029,3722.568,29.77,28.176,1
657.571,3641.943,27.847,26.948,1
647.641,3679.545,25.667,25.11,1
656.86,3684.28,27.535,26.923,1
709.07,3656.796,25.924,25.378,1
716.395,3521.08,26.12,25.538,1
728.226,3721.654,25.711,25.157,1
825.945,3720.586,31.23,29.152,1
904.353,3529.726,29.178,28.152,1
1030.904,3574.689,29.708,28.433,1
1111.756,3491.113,27.657,26.843,1
1098.319,3619.588,28.393,27.577,1
1118.831,3542.851,28.678,27.906,1
1123.189,3727.779,28.239,27.377,1
1157.014,3736.112,29.318,28.406,1
1166.823,3627.956,29.127,28.188,1
1210.761,3654.235,25.455,24.948,1
1237.878,3653.367,27.953,27.026,1
1263.026,3652.776,25.891,25.321,1
1269.44,3556.828,25.605,24.991,1
1288.585,3501.541,25.997,25.453,1
1323.383,3512.161,28.212,27.152,1
1329.794,3700.988,25.597,24.156,1
1436.285,3672.026,25.507,24.959,1
1428.521,3725.685,28.73,27.915,1
1506.939,3682.283,26.345,25.753,1
1539.197,3563.105,26.503,25.87,1
1563.088,3518.142,25.194,24.679,1
1607.355,3621.721,26.508,25.899,1
1736.656,3665.939,27.038,26.477,1
1742.669,3619.188,25.933,25.299,1
1763.01,3737.014,28.75,28.059,1
1881.933,3685.252,22.762,20.582,1
1920.117,3601.766,24.892,24.384,1
1958.557,3568.475,26.347,25.693,1
1975.137,3525.52,27.638,26.848,1
2006.178,3557.564,25.714,24.498,1
2019.891,3602.335,24.099,23.519,1
2079.597,3712.778,26.509,25.902,1
2153.631,3497.407,26.859,26.182,1
2151.946,3711.278,27.547,26.652,1
2166.665,3567.398,28.878,27.961,1
2239.027,3512.044,28.517,27.625,1
2301.771,3628.122,28.607,27.642,1
2323.907,3555.093,27.393,26.682,1
2350.679,3547.537,27.847,26.979,1
2389.854,3641.354,27.201,26.603,1
2456.956,3601.63,26.207,25.5,1
2452.528,3655.21,27.307,26.615,1
2469.004,3728.895,26.521,25.861,1
2492.967,3613.812,26.481,25.865,1
2526.155,3639.596,25.095,24.542,1
2568.795,3675.226,27.433,26.664,1
2701.527,3551.743,30.596,31.262,1
2704.965,3637.884,29.169,28.359,1
2702.464,3722.882,27.07,26.446,1
2715.419,3708.122,26.524,25.933,1
2731.683,3702.377,27.71,26.864,1
2826.117,3689.353,27.329,26.452,1
2864.373,3512.668,27.447,26.676,1
2971.148,3513.59,28.781,27.937,1
3034.455,3526.328,26.581,25.93,1
3032.58,3638.279,27.596,26.757,1
3156.49,3633.199,26.663,25.994,1
3193.864,3517.247,27.591,26.749,1
3281.358,3573.308,26.645,26.01,1
3293.62,3491.117,27.694,26.891,1
3343.41,3621.762,28.017,27.009,1
3545.139,3696.781,30.779,30.158,1
3621.627,3490.182,25.449,24.91,1
3635.402,3643.312,26.121,25.567,1
3692.357,3722.198,27.516,26.755,1
3727.656,3514.853,25.177,24.68,1
3781.509,3530.355,27.124,26.459,1
3801.654,3575.642,25.135,24.625,1
3792.379,3664.342,28.749,27.744,1
3846.134,3719.65,25.423,24.904,1
3888.427,3495.219,26.612,25.932,1
3923.946,3543.502,24.246,23.754,1
3941.532,3675.044,27.653,26.766,1
4067.315,3575.191,24.854,23.007,1
172.255,3884.503,24.989,23.539,1
219.469,3861.356,34.194,29.149,1
391.454,3914.447,27.766,27.137,1
426.506,3837.895,28.012,27.191,1
420.565,3853.182,30.537,30.08,1
659.214,3747.871,27.887,26.903,1
758.818,3847.731,27.183,26.556,1
771.675,3808.892,27.4,26.733,1
831.876,3810.954,31.596,30.571,1
1052.321,3746.533,28.725,27.704,1
1082.963,3814.902,29.916,28.099,1
1063.28,3851.869,27.817,26.862,1
1152.072,3864.262,32.904,29.639,1
1160.155,3910.171,25.622,25.081,1
1172.072,3767.824,26.878,26.217,1
1203.072,3954.102,26.657,24.124,1
1241.564,3965.661,27.886,26.91,1
1278.573,3890.037,25.891,25.289,1
1278.258,3947.661,20.65,20.076,1
1308.649,3872.165,24.163,23.629,1
1294.622,3938.113,27.594,26.658,1
1335.978,3800.929,26.995,26.359,1
1343.754,3893.32,25.229,24.688,1
1389.585,3915.418,26.889,24.38,1
1429.336,3983.651,32.121,29.262,1
1461.952,3757.392,29.824,29.401,1
1458.268,3842.729,28.613,27.602,1
1512.028,3926.687,27.43,26.626,1
1490.288,3956.3,28.448,27.457,1
1538.422,3939.657,26.134,25.465,1
1598.536,3860.135,26.633,25.954,1
1647.328,3954.277,27.308,26.538,1
1705.663,3882.08,28.196,27.263,1
1764.208,3889.702,28.143,27.418,1
1848.37,3875.706,24.182,23.647,1
1881.204,3915.615,25.906,25.337,1
1886.505,3954.978,27.497,26.79,1
1891.034,3826.14,26.352,25.743,1
2007.578,3852.845,28.804,27.622,1
2037.853,3743.998,27.728,26.93,1
2024.817,3823.53,25.984,25.403,1
2052.397,3956.046,26.648,25.85,1
2045.01,3987.234,22.765,20.739,1
2126.774,3877.102,24.898,24.404,1
2133.419,3869.185,25.733,25.233,1
2169.192,3766.882,26.802,26.163,1
2169.922,3855.439,28.506,27.69,1
2234.832,3775.003,27.506,26.711,1
2245.378,3821.748,28.817,28.001,1
2264.089,3822.812,28.712,27.995,1
2275.496,3904.782,25.672,25.138,1
2290.454,3817.659,25.417,24.856,1
2308.771,3965.458,23.557,21.434,1
2317.712,3907.566,27.815,26.991,1
2382.967,3876.503,25.739,25.202,1
2383.861,3918.005,27.714,27.042,1
2427.03,3976.079,27.398,26.577,1
2467.804,3863.868,27.195,26.376,1
2532.219,3832.223,24.18,22.041,1
2518.856,3888.236,26.124,25.571,1
2627.491,3895.264,23.287,21.127,1
2725.62,3915.313,27.65,26.829,1
2812.273,3917.51,28.154,27.25,1
2814.057,3754.353,28.25,27.23,1
2911.787,3859.233,26.199,25.585,1
2912.79,3896.424,26.367,25.763,1
2914.85,3816.29,30.436,29.182,1
3012.618,3900.695,28.436,27.532,1
3046.861,3739.42,26.516,25.832,1
3172.994,3759.193,27.096,26.384,1
3198.89,3868.671,28.377,27.597,1
3332.657,3809.451,21.433,21.12,1
3325.89,3887.592,29.108,28.337,1
3409.654,3780.504,30.455,29.578,1
3501.498,3797.855,32.804,33.342,1
3514.187,3746.47,27.804,26.979,1
3529.185,3875.177,26.672,26.08,1
3540.158,3744.565,25.762,25.196,1
3664.612,3803.13,23.23,22.982,1
3758.302,3744.959,31.335,31.271,1
3741.082,3919.688,26.889,26.205,1
3767.847,3886.06,25.791,25.289,1
3783.257,3887.322,31.206,30.959,1
3807.291,3828.239,23.066,22.344,1
3796.804,3912.849,26.704,26.067,1
4015.748,3949.829,23.264,20.864,1
4041.043,3853.143,26.748,26.129,1
1548.882,4000.93,26.584,25.945,1
1697.375,4010.826,27.489,26.692,1
2039.928,4001.558,29.07,28.099,1
2107.262,4049.941,25.365,24.858,1
2144.011,4016.397,27.408,26.695,1
2182.692,4035.483,25.217,22.776,1
2244.321,4049.481,27.481,26.723,1
2268.449,4066.079,26.477,25.886,1
2348.328,4078.092,26.655,25.995,1
2380.653,4040.288,27.012,26.342,1
2436.369,4082.75,25.359,24.827,1
2445.628,4116.73,24.934,24.488,1
2476.812,4046.555,23.947,22.672,1
2561.336,4060.008,24.986,24.517,1
2600.717,4013.959,25.992,25.343,1
2698.605,4093.613,29.023,28.129,1
2724.321,4002.226,28.44,27.429,1
2782.753,3995.119,26.88,26.242,1
2777.398,4021.179,28.015,27.02,1
2771.623,4045.816,28.088,27.29,1
2806.83,4083.13,22.423,21.698,1
2850.46,4025.236,26.023,25.554,1
3107.274,4120.889,27.281,26.54,1
3143.775,4139.33,26.835,24.613,1
3206.976,4128.838,22.335,20.509,1
3341.032,4106.524,26.094,25.535,1
3387.959,4160.884,25.037,22.907,1
3410.06,4053.172,23.205,21.102,1
3463.322,4068.105,27.029,24.176,1
3566.115,4052.275,26.129,25.524,1
3604.429,4087.17,27.093,26.393,1
3591.879,4166.619,28.506,26.955,1
3800.09,4134.353,30.317,29.957,1
3839.85,4141.853,26.415,25.835,1
4045.446,4001,28.912,27.903,1
4062.208,4055.35,28.28,27.318,1
4083.587,4008.508,28.088,27.225,1
